label,narasi
1,"['bijak', 'baru', 'imigrasi', 'indonesia', 'diskriminasi', 'nama', 'muhammad', 'ali', 'terbang', 'bandara', 'soekarno', 'hatta', 'tuai', 'kecam', 'anggota', 'komisi', 'iii', 'dpr', 'ri', 'aboebakar', 'alhabsyi', 'kata', 'diskriminasi', 'jadi', 'bandara', 'atur', 'imigrasi', 'layan', 'autogate', 'bandara', 'soekarno', 'hatta', 'luka', 'umat', 'islam']"
1,"['grup', 'wa', 'dukung']"
1,"['innaa', 'lillahi', 'wa', 'innaa', 'ilaihi', 'rooji', 'nyata', 'ananda', 'panggil', 'sang', 'khalik', 'jam', 'wib']"
1,"['koalisi', 'indonesia', 'maju', 'republik', 'indonesia', 'risalah', 'angkat', 'menteri', 'bantu', 'presiden', 'kabinet', 'kerja', 'jilid', 'ii', 'periode']"
0,"['astagfirullahal', 'azim', 'mau', 'jadi', 'apa', 'bangsa', 'kalo', 'urus', 'selenggara', 'spt', 'semua', 'kartu', 'suara', 'coblos', 'org', 'yg', 'tinggal', 'masuk', 'kotak', 'sj', 'pantesan', 'sj', 'boyolali', 'suara', 'krn', 'si', 'baju', 'batik', 'yg', 'nyoblosin', 'semua']"
1,"['nah', 'iniloh', 'yg', 'tak', 'maksud', 'kapan', 'hari', 'tuju', 'kondom', 'dg', 'logo', 'capres', 'apa', 'bagi', 'siapa', 'kalang', 'lgbt', 'bebas', 'umum', 'sangat', 'rusak', 'anak', 'bangsa']"
1,"['mohon', 'anya', 'tumpang', 'kapal', 'tenggelam', 'lokasi', 'jadi', 'dekat', 'pulau', 'kangean', 'madura', 'jatim', 'yaa', 'rabb', 'selamat']"
1,"['assalamualaikum', 'mohon', 'bantu', 'sebar', 'anak', 'perempuan', 'usia', 'hilang', 'sekarang', 'dipolsek', 'citeureup', 'barangkali', 'yg', 'kenal', 'langsung', 'datang', 'polsek', 'citeureup', 'terimakasih']"
0,"['sama', 'sekali', 'benar', 'bps', 'punya', 'tunjuk', 'independensi', 'kata', 'menteri', 'rencana', 'bangun', 'bappenas', 'bambang', 'brodjonegoro', 'jumat']"
0,"['kan', 'video', 'lihat', 'video', 'lengkap', 'youtube', 'kok', 'konteks', 'jelas', 'bukan', 'potong', 'video']"
1,"['debunk', 'isi', 'klarifikasi', 'badan', 'dapat', 'daerah', 'bapenda', 'sulawesi', 'selatan', 'tautoto', 'tr', 'kait', 'informasi', 'media', 'sosial', 'sebut', 'ada', 'mutih', 'pajak', 'kendara', 'motor', 'tanggal', 'mei', 'hingga', 'agustus', 'diri', 'sebut', 'informasi', 'edar', 'sebut', 'hoaks', 'benar', 'ada']"
1,"['wa', 'bpk', 'kapolda', 'sampai', 'pak', 'rt', 'pak', 'rw', 'sebar', 'penting', 'assalamualaikum', 'wr', 'wb', 'bahagia', 'info', 'belakang', 'jadi', 'kirim', 'paket', 'luar', 'negeri', 'maupun', 'negeri', 'beberapa', 'alamat', 'sengaja', 'salah', 'kecoh', 'tugas', 'wajib']"
0,"['kelompok', 'indonesia', 'siap', 'hadap', 'berita', 'palsu', 'lama', 'pilih']"
1,"['screen', 'shoot', 'cakap', 'chat', 'megawati', 'kepala', 'bin']"
0,"['jokowi', 'izin', 'wna', 'diri', 'ormas']"
0,"['solusi', 'daging', 'mahal', 'ala', 'tan', 'makan', 'keong']"
1,"['hadirat', 'panbers', 'doa', 'kuat', 'keluarga']"
1,"['seluruh', 'warga', 'ri', 'mana', 'ada', 'khusus', 'nya', 'masyarakat', 'halmahera', 'malu', 'utara', 'segala', 'hormat', 'annisa', 'madaniyah', 'berita']"
1,"['dasar', 'hasil', 'evaluasi', 'tim', 'seleksi', 'lamar', 'kerja', 'saudara', 'terima', 'sampai', 'berkas', 'lamar', 'saudara', 'penuh', 'syarat', 'tetap', 'saudara', 'ikut', 'tes', 'seleksi', 'calon', 'karyawan']"
1,"['rombong', 'jema', 'ah', 'haji', 'padang', 'sumatra', 'barat', 'non', 'via', 'depag', 'berangkat', 'bandara', 'lanjut', 'tuju', 'tanah', 'suci', 'tunai', 'ada', 'lobi', 'khusus', 'tokoh', 'ulama', 'padang', 'sumatra', 'barat', 'raja', 'arab', 'saudi', 'ada', 'hubung', 'history', 'raja', 'pagaruyung', 'sumatra', 'barat', 'zaman', 'keluarga', 'raja', 'pagaruyung', 'punya', 'lahan', 'tanah', 'cukup', 'luas', 'arab', 'saudi', 'sekarang', 'bangun', 'hotel', 'jemaah', 'haji', 'asal', 'sumatra', 'urus', 'warga', 'tunai', 'haji', 'asal', 'sumatra', 'barat', 'raja', 'arab', 'saudi', 'sangat', 'harga', 'alm', 'sheh', 'ahmad', 'khatib', 'asal', 'padang', 'pernah', 'jadi', 'imam', 'besar', 'masjidil', 'moga', 'hubung', 'baik', 'raja', 'arab', 'saudi', 'padang', 'sumatra', 'barat', 'khusus', 'indonesia', 'umum', 'jalin', 'lebih', 'akrab', 'depan', 'tunai', 'haji', 'dapat', 'haji']"
1,"['wapres', 'perintah', 'gak', 'sengaja', 'pakai', 'dana', 'haji', 'jadi', 'gak', 'dosa']"
1,"['zona', 'merah', 'corona', 'daerah', 'purwokerto']"
1,"['salat', 'jumat', 'gaza', 'belum', 'hari', 'kasus', 'lapor', 'gaza', 'jauh', 'putus', 'dunia', 'dunia', 'lupa', 'gaza', 'gaza', 'hari', 'doa', 'dunia']"
1,"['v', 'vietnam', 'lapor', 'ekor', 'ikan', 'humanoid', 'tangkap', 'laut', 'cina', 'selatan', 'tangan', 'kaki', 'orang', 'dada', 'perut', 'sama', 'nelayan', 'takut', 'keringat', 'dingin', 'sekarang', 'serah', 'departemen', 'teliti', 'ilmiah', 'lihat', 'makhluk', 'spesies', 'mutan', 'pernah', 'temu', 'manusia', 'dunia', 'nyata', 'sedang', 'ubah']"
1,"['ahok', 'putra', 'tertaik', 'bangsa']"
1,"['breaking', 'news', 'mati', 'raja', 'salman', 'konfirmasi', 'berita', 'sebar', 'anggota', 'senior', 'raja', 'tangkap', 'atas', 'tuduh', 'kudeta', 'anggota', 'sebut', 'keponakan', 'raja', 'salman', 'putra', 'mahkota', 'pangeran', 'mohamed', 'bin', 'salman']"
1,"['mulai', 'jangan', 'makan', 'pruduksi', 'luar', 'dulu', 'apa', 'jenis', 'nya', 'khusus', 'produksi', 'luar', 'negeri', 'cina', 'mungkin', 'besar', 'kerja', 'pabrik', 'sebut', 'idap', 'virus', 'carona', 'jadi', 'jatuh', 'keringat', 'masuk', 'virus', 'corona', 'yg', 'jadi', 'masalah', 'besar', 'dunia', 'tahu', 'depkes', 'dunia', 'makan', 'sebut', 'banyak', 'sita', 'tpi', 'lebih', 'banyak', 'yg', 'sdh', 'lajur', 'ekspor']"
1,"['subhanallah', 'pohon', 'terbang', 'ajaib', 'kuasa', 'allah', 'arab', 'saudi']"
1,"['sebab', 'listrik', 'mati', 'banjar']"
1,"['sebar', 'luas', 'rs', 'pusat', 'angkat', 'darat', 'rspad', 'gatot', 'soebroto', 'jakarta', 'tegas', 'bila', 'orang', 'yg', 'dapat', 'info', 'kemudian', 'bagi', 'orang', 'lain', 'pasti', 'sedikit', 'satu', 'nyawa', 'yg', 'selamat', 'laku', 'mohon', 'bantu', 'laku', 'bagi']"
1,"['lowong', 'kerja', 'syarat', 'pria', 'wanita', 'didik', 'sma', 'smk', 'usia', 'atas', 'lamar', 'cv', 'email']"
1,"['mendagri', 'beri', 'ijin', 'cuti', 'walikota', 'sumbar', 'tunai', 'ibadah', 'haji', 'rezim', 'setan']"
1,"['dedy', 'mclaren', 'jokowi', 'pasti', 'menang', 'pilpres', 'restu', 'bumi']"
1,"['hati', 'hati', 'belanja', 'alfamart', 'nyata', 'tambah', 'potong', 'langsung', 'utk', 'bayar', 'sembako']"
0,"['makan', 'siang', 'singapura', 'lebih', 'murah', 'indonesia']"
0,"['blitz', 'media', 'sosial', 'rusia', 'pengaruh', 'milu']"
0,"['akbp', 'bowo', 'gede', 'imantio']"
1,"['presiden', 'joko', 'widodo', 'pertama', 'kan', 'salat', 'zuhur', 'imam', 'imam', 'masjid', 'sana', 'kemudian', 'jamak', 'taqdim', 'lanjut', 'asar', 'maju', 'biasa', 'apa', 'sih', 'ramai', 'apa']"
0,"['kalau', 'hoax', 'masuk', 'masalah', 'konten', 'jadi', 'tugas', 'bssn', 'kait', 'hoax']"
1,"['gunung', 'galunggung', 'letus', 'lontar', 'batu', 'batu', 'cukup', 'besar']"
1,"['unpublished', 'michael', 'jackson', 'song', 'kabah', 'listen', 'labbaikallaahumma', 'labbaik', 'labbaika', 'laa', 'syariika', 'laka', 'labbaik', 'mata', 'laka', 'laa', 'syariika', 'lak']"
1,"['punya', 'akun', 'facebook', 'mungkin', 'salah', 'sebut', 'seperti', 'sean', 'punya', 'instagram', 'account', 'nachoseann', 'difollow', 'akun', 'resmi', 'veronica', 'tan', 'skype']"
1,"['ujan', 'salju', 'depan', 'jakarta', 'ratu', 'plaza', 'sudirman', 'kereennnnnnn']"
1,"['biang', 'hoax', 'kerja', 'sama', 'turn', 'back', 'hoax', 'pantesan', 'komunitas', 'turn', 'back', 'hoax', 'tutup', 'mata', 'sama', 'hoax', 'kompas', 'nyata', 'satu', 'afiliasi']"
1,"['tolak', 'ahok', 'tionghoa', 'orang', 'bodoh']"
0,"['pandu', 'cerna', 'berita', 'makan', 'sebar', 'hoax']"
1,"['rakyat', 'ini', 'harus', 'dapat', 'donasi', 'jangan', 'jungkir', 'balik', 'laku', 'langgar', 'perda', 'beri', 'donasi']"
1,"['perhati', 'seluruh', 'bila', 'lihat', 'serangga', 'foto', 'jangan', 'sentuh', 'thailand', 'temu', 'serangga', 'jumlah', 'besar', 'myanmar', 'temu', 'mau', 'masuk', 'indonesia', 'sentuh', 'serangga', 'tangan', 'jadi', 'foto', 'sakit', 'luar', 'biasa']"
1,"['tak', 'mempan', 'serang', 'maruarar', 'kuat', 'jokowi', 'rakyat', 'orang', 'bodoh', 'gila', 'tak', 'mau', 'pak', 'jokowi', 'jadi', 'presiden', 'ri']"
1,"['aku', 'ribka', 'tjiptaning', 'mayoritas', 'anak', 'pki', 'gabung', 'pdip']"
1,"['weird', 'things', 'happening', 'deserted', 'japan', 'park', 'rohini', 'due', 'corona', 'fear', 'nobody', 'visits', 'park', 'ghost', 'exercising', 'pm', 'witnessed', 'full', 'police', 'team']"
1,"['yg', 'minat', 'kerja', 'panen', 'pt', 'bumitama', 'gunajaya', 'agro', 'kalimantan', 'tengah', 'silah', 'hubung', 'wa', 'brian', 'syarat', 'ikut']"
1,"['aja', 'yg', 'tarik', 'ide', 'tarik', 'banget', 'kwik', 'kian', 'gie', 'ayo', 'mulai', 'mae', 'sd', 'juni', 'jangan', 'belanja']"
1,"['pemberitahuan', 'bahwasannya', 'mlm', 'pukul', 'wib', 'yg', 'keluar', 'rumah', 'ad', 'jemur', 'pakai', 'makan', 'segera', 'angkat', 'bawa', 'masuk', 'mulai', 'pukul', 'wib', 'semprot', 'racun', 'virus', 'corona', 'malaysia', 'singapore', 'lalu', 'udara', 'bila', 'besok', 'pagi', 'hujan', 'jgn', 'keluar', 'rumah', 'dulu', 'hujan', 'henti', 'mohon', 'beritahukan', 'keluarga', 'sahabat', 'tetangga', 'bapak', 'ibu', 'sekali', 'trima', 'kasih']"
1,"['hati', 'hati', 'guna', 'paracetamol', 'datang', 'tulis', 'paracetamol', 'baru', 'sangat', 'putih', 'kilap', 'kandung', 'machupo', 'virus', 'anggap', 'salah', 'satu', 'virus', 'paling', 'bahaya', 'dunia', 'tingkat', 'mati', 'tinggi', 'silah', 'bagai', 'pesan', 'semua', 'orang', 'keluarga', 'selamat', 'hidup', 'laku', 'bagi', 'sekarang', 'gilir']"
1,"['jawab', 'gubernur', 'motreal', 'begini', 'akhir', 'orang', 'orang', 'muslim', 'canada', 'erti', 'kanada', 'quebec', 'akar', 'pohon', 'natal', 'gereja', 'festival', 'agama', 'agama', 'tetap', 'ada', 'wilayah', 'pribadi', 'kotamadya', 'dorval', 'benar', 'tolak', 'konsesi', 'apa', 'islam', 'syariah']"
1,"['komisi', 'lindung', 'anak', 'indonesia', 'tegas', 'bagus', 'putra', 'mahendra', 'siswa', 'salah', 'satu', 'sma', 'tewas', 'jakarta', 'utara', 'bukan', 'bagi', 'massa', 'aksi', 'ajar', 'dpr', 'ri']"
1,"['draf', 'revisi', 'uu', 'ketenagakerjaan', 'hapus', 'cuti', 'haid']"
1,"['believe', 'jenis', 'binatang', 'negara', 'arab', 'yg', 'suka', 'tinggal', 'kubur', 'banyak', 'org', 'sangka', 'suara', 'datang', 'dr', 'suara', 'org', 'siksa', 'dalam', 'kubur']"
1,"['cek', 'salin', 'bagi', 'referensi']"
1,"['portal', 'muat', 'berita', 'proyek', 'bandara', 'kulonprogo', 'nyia', 'banjir', 'berita', 'judul', 'resmi', 'bandara', 'baru', 'yogya', 'rendam', 'banjir']"
1,"['pdip', 'terima', 'kunjung', 'pki', 'jalun', 'kerja', 'sama', 'antar', 'kader', 'video', 'news', 'dokumenter', 'tvone']"
1,"['siowie', 'bukan', 'presiden', 'undur', 'diri']"
1,"['mau', 'periode', 'pakai', 'akal', 'pikir', 'gugah', 'hari', 'nurani', 'cc', 'jokowi']"
1,"['beberapa', 'hari', 'akhir', 'edar', 'luas', 'capture', 'atas', 'buah', 'akun', 'twitter', 'guna', 'foto', 'nama', 'sah', 'user', 'name', 'lawanpolltikjkw']"
1,"['menteri', 'uang', 'sri', 'mulyani', 'harap', 'botol', 'minum', 'keras', 'ilegal', 'asal', 'singapura', 'aman', 'kanwil', 'bea', 'cukai', 'jawa', 'timur', 'lelang', 'tambah', 'pasu', 'negara']"
1,"['angkat', 'ibu', 'sebut', 'linglung', 'lalu', 'bawa', 'rumah', 'sakit', 'tinggal']"
1,"['indonesia', 'mount', 'sabung', 'volcano', 'erupted', 'today', 'photos', 'spooky', 'hell']"
1,"['jadi', 'tadi', 'siang', 'jam', 'embong', 'malang', 'sby', 'teroris', 'wanita', 'bawa', 'bom', 'rakit', 'rencana', 'tuju', 'tp', 'utk', 'ledak', 'niat', 'laksana', 'gerak', 'gerik', 'aneh', 'cium', 'tugas', 'polisi', 'sedang', 'jaga', 'tp', 'rasa', 'bongkar', 'sempat', 'ledak', 'bom', 'rakit', 'lebih', 'rebut', 'polisi', 'jadi', 'kejar', 'kejar', 'nekat', 'lawan', 'tugas', 'akhir', 'lumpuh', 'dgn', 'timah', 'panas', 'tinggal', 'dunia', 'yg', 'dua', 'laku', 'aman', 'lanjut', 'proses', 'hukum', 'pihak', 'polisi', 'tugas', 'polsek', 'tegal', 'sari', 'alami', 'luka', 'baco', 'dihimbaukan', 'masyarakat', 'tetap', 'tenang', 'segera', 'lapor', 'bilamana', 'tahu', 'yg', 'curiga']"
0,"['guna', 'sikap', 'informasi', 'bijak', 'jangan', 'pancing', 'provokasi']"
0,"['hoaks', 'pil', 'mandul', 'biang', 'keladi', 'perang', 'antaragama', 'sri', 'lanka']"
1,"['tegas', 'informasi', 'edar', 'medsos', 'kena', 'aniaya', 'bunuh', 'laku', 'orang', 'gila', 'h', 'bahro', 'benar', 'kata', 'kapolres', 'majalengka', 'akbp', 'noviana', 'tursanurohmad', 'majalengka', 'sabtu']"
1,"['soreang', 'yuuk', 'tol', 'soroja', 'gratis', 'minggu', 'lho']"
1,"['allah', 'tambah', 'jadi', 'jadi', 'sombong', 'anak', 'ulama', 'beri', 'tegur', 'ust', 'abdul', 'shomad', 'rina', 'nose', 'hidup', 'cuman', 'modal', 'amplop', 'gak', 'usah', 'sombong']"
1,"['maaf', 'yaa', 'bc', 'krn', 'penting', 'beritahukan', 'suami', 'isteri', 'semua', 'mu', 'perhati', 'mulai', 'jangan', 'makan', 'makan', 'utama', 'masuk', 'merek', 'taiwan', 'keluar', 'thailand', 'negara', 'nya', 'ratus', 'orang', 'sakit', 'aids', 'kerja', 'pabrik', 'kaleng', 'masuk', 'darah', 'racun', 'hari', 'masalah', 'sebut', 'tahu', 'bagi', 'tim', 'sehat', 'thailand', 'nya', 'sebut', 'sita', 'contoh', 'lecy', 'rambutan', 'lengkeng', 'mangga', 'puding', 'terima', 'cepat', 'kirim', 'semua', 'konsumsi', 'kaleng']"
0,"['video', 'wawancara', 'ribka', 'tjiptaning', 'sunting']"
0,"['uud', 'pasal', 'klaim', 'dasar', 'hukum', 'warga', 'negara', 'turut', 'libat', 'jaga', 'aman', 'negara']"
1,"['edar', 'video', 'ikan', 'bentuk', 'aneh', 'judul', 'video', 'anak', 'durhaka']"
1,"['video', 'bukti', 'gmbi', 'aniaya', 'anggota', 'fpi']"
0,"['kominfo', 'imbau', 'masyarakat', 'percaya', 'minta', 'nomor', 'induk', 'duduk', 'nik']"
1,"['pak', 'jokowi', 'jadi', 'walikota', 'periode', 'pertama', 'solo', 'kalau', 'salah', 'mulai', 'tahun']"
1,"['kasihan', 'sih', 'rijik']"
1,"['ada', 'kaki', 'kaki', 'gunung', 'api', 'purba', 'ada', 'dasar', 'laut', 'kab', 'morowali', 'jadi', 'tahun', 'gempa', 'yg', 'pusat', 'daerah', 'kab', 'morowali', 'teliti', 'sejak', 'tahun', 'salah', 'satu', 'contoh', 'alat', 'tahu', 'letak', 'gempa', 'potensi', 'tsunami', 'yg', 'letak', 'dasar', 'laut', 'arti', 'yg', 'lihat', 'laut', 'arti', 'bawah', 'laut', 'gunung', 'api', 'yg', 'aktif']"
1,"['surat', 'seleksi', 'sekolah', 'prioritas', 'kemendikbud']"
1,"['heboh', 'nyata', 'dokter', 'indonesia', 'soal', 'covid', 'nyata', 'dokter', 'asal', 'indonesia', 'heboh', 'akan', 'muncul', 'flag', 'hoax', 'fact', 'checker']"
1,"['lawan', 'bagi', 'sumbang', 'masyarakat', 'indonesia', 'culi', 'syarat', 'tentu']"
1,"['rawan', 'ingat', 'banyak', 'tim', 'medis', 'gugur', 'tangan', 'kamu', 'buka', 'sukarelawan', 'gabung', 'bantu', 'tangan']"
1,"['tahun', 'buah', 'cuplik', 'dlm', 'salah', 'satu', 'episode', 'bajay', 'bajuri', 'sakit', 'tular', 'yg', 'asal', 'china']"
1,"['modus', 'licik', 'perintah', 'jokowi', 'pasu', 'tka', 'cina', 'paspot', 'visa', 'langsung', 'jadi', 'wni', 'ironis', 'aparat', 'ikut', 'kerja', 'sama']"
1,"['stay', 'home', 'india']"
1,"['italia', 'ruang', 'sedia', 'rumah', 'sakit', 'jangan', 'keluar', 'rumah', 'hari', 'depan', 'coronaviruslockdown']"
1,"['hasil', 'periksa', 'presiden', 'jokowi', 'positif', 'virus', 'corona']"
1,"['baloot', 'arena', 'judi', 'arab', 'saudi', 'pertama', 'kali', 'buka', 'resmi']"
1,"['klo', 'lihat', 'memang', 'bagus', 'kesima', 'dg', 'nama', 'asri', 'akan', 'islami', 'padahal', 'minyak', 'goreng', 'buat', 'minyak', 'leong', 'hup', 'produk', 'baru', 'yg', 'beri', 'nama', 'asri', 'dr', 'china', 'kaya', 'yg', 'punya', 'terna', 'babi', 'besar', 'tlg', 'sebar', 'viralkan', 'semua', 'saudara', 'muslim', 'seluruh', 'nusantara']"
1,"['sdh', 'shah', 'alam', 'selangor', 'virus', 'corona', 'sdh', 'mulai']"
1,"['anies', 'rasyid', 'baswedan', 'nobat', 'mnjadi', 'gubernur', 'baik', 'dunia', 'rakyat', 'indonesia', 'patut', 'bangga', 'figur', 'pimpin', 'baik', 'indonesia']"
1,"['artikel', 'merdekaind', 'dot', 'blogspot', 'dot', 'com', 'judul', 'jokowi', 'nilai', 'positif', 'jabat', 'presiden', 'usul', 'tiga', 'periode', 'sangat', 'bagus']"
1,"['ajar', 'sekolah', 'tinggal', 'sedang', 'main', 'game', 'online', 'korban', 'alami', 'tinggal', 'dunia', 'korban', 'tinggal', 'putus', 'saraf', 'akibat', 'terlalu', 'sering', 'main', 'game', 'online']"
1,"['mahasiswa', 'ada', 'foto', 'sebut', 'awal', 'lihat', 'papan', 'tanda', 'letak', 'tengah', 'jalan', 'kemudian', 'inisiatif', 'angkat', 'letak', 'pinggir', 'jalan', 'saat', 'letak', 'papan', 'tanda', 'mahasiswa', 'sebut', 'pose', 'ambil', 'gambar', 'ambil', 'gambar', 'laku', 'salah', 'satu', 'teman', 'momen', 'ambil', 'gambar', 'kemudian', 'manfaat', 'media', 'betul', 'ada', 'lokasi', 'aksi', 'ambil', 'gambar', 'mahasiswa', 'sedang', 'angkat', 'papan', 'tanda', 'sebut']"
1,"['inalillahi', 'wainalillahi', 'rojiun', 'seluruh', 'warga', 'bangsa', 'duka', 'cita', 'atas', 'tinggal', 'presiden', 'republik', 'indonesia', 'habibie']"
1,"['biasa', 'sangat', 'hormat', 'guru', 'guru', 'pandai', 'kenal', 'cakrawala', 'dunia', 'guru', 'baik']"
1,"['nyata', 'guna', 'ular', 'interogasi', 'orang', 'papua', 'tangkap', 'cukup', 'marak', 'akhir', 'tahu', 'sam', 'lokon', 'anggota', 'knpb', 'video', 'kabar', 'wamena']"
1,"['daftar', 'orang', 'kaya', 'asia', 'jokowi', 'milyader', 'usd', 'lampau', 'kaya', 'eka', 'cipta']"
1,"['disinformasi', 'pernah', 'beberapa', 'kali', 'edar', 'belum', 'pil', 'sebut', 'bukan', 'asal', 'china', 'turki']"
1,"['barusan', 'dpt', 'info', 'jadi', 'coba', 'bunuh', 'habib', 'alwi', 'abdurahman', 'assegaf', 'benar', 'mohon', 'info', 'komunis', 'sedang', 'aksi', 'ranupsprosandi']"
1,"['bayi', 'babi', 'hutan', 'sangat', 'mirip', 'wujud', 'manusia', 'nama', 'cut', 'pat', 'kai']"
1,"['ketemu', 'orang', 'min', 'udah', 'tinggal', 'kemarin', 'kritis', 'waktu', 'dapat', 'jari', 'biru', 'teman', 'orang', 'cuman', 'menghayal', 'kasihan', 'tinggal', 'sama', 'leadernya', 'ngotot', 'mau', 'puncak', 'padahal', 'waktu', 'badai', 'pos']"
0,"['kepala', 'dinas', 'bina', 'marga', 'dki', 'jakarta', 'yusmada', 'faizal', 'jelas', 'anggar', 'miliar', 'bangun', 'tiga', 'jpo', 'jalan', 'jenderal', 'thamrin', 'rupa', 'angka', 'final', 'angka', 'sebut', 'rupa', 'asumsi', 'bangun', 'jpo', 'baru', 'angka', 'miliar', 'kalau', 'bangun', 'baru', 'bentang', 'meter', 'lebar', 'meter', 'jpo', 'wah', 'kata', 'yusmada']"
1,"['hoaks', 'enggak', 'ujar', 'setyo', 'hadir', 'diskusi', 'bilang', 'mampang', 'prapatan', 'jakarta', 'selatan', 'selasa']"
0,"['pusat', 'krisis', 'hoax', 'luncur', 'atas', 'bohong', 'jelang', 'pilih', 'indonesia', 'kata', 'diri', 'jaring']"
0,"['serang', 'sama', 'orang', 'gila', 'desa', 'amaliah', 'camat', 'bukit', 'tusam', 'kabupaten', 'aceh', 'tenggar', 'bukan', 'hoak', 'sendiri', 'alam', 'akbar']"
1,"['ni', 'magic', 'betul', 'cipta', 'nur', 'syazwina', 'syukrina', 'universiti', 'coba', 'kirim', 'grup', 'battery', 'penuh']"
1,"['buka', 'lowong', 'kerja', 'hari', 'lepas', 'tugas', 'layan', 'sosial', 'tugas', 'aman', 'kantor', 'tugas', 'bersih', 'kantor', 'tugas', 'mekanikal', 'elektrik']"
1,"['info', 'permen', 'narkoba', 'sdah', 'edar', 'panton', 'labu', 'kemaren', 'senin', 'tgl', 'oktober', 'pihak', 'polsek', 'sita', 'permen', 'sebut', 'kantin', 'koperasi', 'sekolah', 'min', 'panton', 'labu', 'rekan', 'punya', 'anak', 'harap', 'waspada', 'jajan', 'anak', 'sekarang', 'barang', 'bukti', 'tuk', 'smntara', 'sita', 'polsek', 'tanah', 'jambo', 'aye', 'panton', 'labu', 'aceh', 'utara', 'pihak', 'polisi', 'sdang', 'selusur', 'asal', 'muasal', 'permen', 'tuk', 'smntara', 'pengelol']"
0,"['propaganda', 'senjata', 'paling', 'ampuh', 'perang']"
0,"['broo', 'cerdas', 'kasus', 'bom', 'panci', 'hp', 'kalian', 'nge', 'zoom', 'lihat', 'tangan', 'si', 'ahok', 'cincin', 'guna', 'bukan', 'tangan', 'ahok', 'jadi', 'kalo', 'mau', 'ngedit', 'ahox', 'salam', 'raja', 'salman', 'rapi', 'dong', 'malu', 'konplen', 'raden', 'adhi', 'winata', 'ha', 'ha', 'ha']"
1,"['breaking', 'news', 'info', 'pasu', 'elit', 'tni', 'gerak', 'megamendung', 'menghadang', 'polisi', 'allohu', 'akbar', 'takbir']"
1,"['breakingnews', 'ahok', 'djarot', 'libat', 'selisih', 'dapat', 'pagi', 'tadi', 'soal', 'dana', 'kampanye', 'ahok', 'pancing', 'emosi', 'djarot', 'wakil', 'pdip', 'terus', 'minta', 'uang', 'alas', 'kampanye', 'door', 'door', 'padahal', 'ahok', 'tahu', 'laku', 'pdip', 'sumber', 'ahok', 'lempar', 'gelas', 'tempat', 'tisu', 'djarot', 'sempat', 'pukul', 'untung', 'lerai', 'awal', 'pribadi', 'dua', 'belah', 'pihak', 'djarot', 'kabar', 'shock', 'pingsan', 'kini', 'rawat', 'rumah', 'sakit', 'mayapada', 'moga', 'beliau', 'cepat', 'sembu']"
0,"['ormas', 'pemuda', 'pancasila', 'siap', 'bantu', 'oknum', 'celaka', 'fpi']"
1,"['bagaimana', 'ahok', 'djarot', 'pindah', 'pohon', 'rangka', 'bangun', 'semanggi']"
1,"['freeport', 'buang', 'limbah', 'racun']"
1,"['mpr', 'usul', 'masa', 'jabat', 'presiden', 'jadi', 'tahun', 'jokowi', 'pimpin', 'indonesia']"
1,"['assalamu', 'selamat', 'sore', 'malam', 'adek', 'syifa', 'hubung', 'ada', 'psbb', 'covid', 'ijinkan', 'ayu', 'sofia', 'anggraeni', 'mahasiswa', 'akhir', 'imu', 'psikologi', 'univ', 'brawijaya', 'sedang', 'laku', 'teliti', 'online', 'analisa', 'pengaruh', 'bentuk', 'kaki', 'karakter', 'sehat', 'wanita', 'butuh', 'foto', 'kaki', 'adek', 'mohon', 'bantu', 'responnya', 'bantu', 'adek', 'sangat', 'arti', 'terima', 'kasih']"
1,"['pemprov', 'dki', 'tunai', 'janji', 'bansos', 'netizen', 'tagih', 'janji', 'ganjar', 'sembako', 'dki', 'sejak', 'april', 'gubernur', 'jawa', 'tengah', 'jumawanya', 'janji', 'beri', 'bantu', 'warga', 'jawa', 'tengah', 'domisili', 'dki', 'jakarta', 'politis', 'untung', 'citra', 'buat', 'apa', 'ngotot', 'citra', 'tengah', 'situasi', 'pandemi']"
1,"['polisi', 'benar', 'upaya', 'fpi', 'sebar', 'kaos', 'atribut', 'pki', 'salah', 'sangka', 'banyak', 'orang', 'bw', 'fpi', 'laku', 'sebar', 'atribut', 'pki', 'maling', 'teriak', 'maling', 'sembunyi', 'balik', 'dinding']"
1,"['puan', 'negara', 'maju', 'kembang', 'didik', 'agama', 'islam', 'hapus']"
1,"['sampah', 'tetap', 'lah', 'sampah', 'meski', 'ada', 'istana']"
1,"['gubernur', 'sumut', 'instruksi', 'seluruh', 'masjid', 'buka', 'pintu', 'lapang', 'lapang', 'orang', 'kosong', 'masjid', 'klw', 'perlu', 'ajak', 'dzikir', 'mati', 'hendak', 'sedang', 'shlat', 'mati', 'sedang', 'berdzikir', 'mati', 'sedang', 'ibadah', 'lebih', 'baik', 'ketimbang', 'mati', 'urung', 'diri', 'ibadah', 'rahmayadi', 'gubernur', 'sumatera', 'utara']"
1,"['waspada', 'alat', 'sdh', 'setting', 'suhu', 'olh', 'komunis', 'cina', 'utk', 'mmbunuh']"
1,"['donald', 'trump', 'ruqyah', 'stress', 'hadap', 'covid', 'n', 'moga', 'hidayah', 'allah', 'swt', 'aamiin', 'yra']"
